userId,enrollmentId,courseId,enrolledAt,progress,completed,totalCount,completedCount,isQuizTaken,isParticipated,isFeedback,engagement
274,NwFWtlNW,8,2024-10-07,82,False,8,0,False,False,False,1
134,DNrTfQm4,1,2024-10-07,11,False,7,1,True,True,True,1
153,LXygo2qo,18,2024-10-07,11,False,5,2,False,True,False,1
45,wuFtqiAA,16,2024-10-07,61,False,9,0,False,True,True,1
200,bnRAw3iX,12,2024-10-07,84,False,20,3,True,False,False,1
77,Q1wzWKNM,1,2024-10-07,47,False,10,3,False,False,True,0
6,KSnyY4nw,19,2024-10-07,10,False,11,0,False,True,False,1
71,8QG3qbuc,17,2024-10-07,24,False,11,0,True,False,False,1
296,zGK7LKh5,1,2024-10-07,65,False,19,4,True,True,True,1
93,qG72g4BZ,19,2024-10-07,0,False,7,0,False,False,True,0
43,fu7Pr3GN,12,2024-10-07,23,False,15,11,False,False,False,0
80,cLbRDPFl,19,2024-10-07,72,False,11,0,True,True,False,1
25,0szqDaJJ,11,2024-10-07,88,False,13,8,False,True,True,1
259,zEMC6XFO,17,2024-10-07,8,False,8,4,True,True,False,0
211,nLRg4WQK,6,2024-10-07,87,False,20,7,False,False,False,1
273,8uksAAjm,1,2024-10-07,73,False,20,13,False,False,False,1
105,7AuN4BP4,18,2024-10-07,86,False,14,1,True,False,True,1
44,OdQ2WJlr,14,2024-10-07,14,False,17,8,True,False,True,1
215,P4tvrtjk,13,2024-10-07,27,False,6,3,False,True,False,0
52,tqyLBpV4,11,2024-10-07,73,False,12,4,False,True,True,0
100,im55HVLV,17,2024-10-07,70,False,19,8,False,True,False,1
116,63cA6GOf,11,2024-10-07,18,False,19,7,False,True,False,1
174,m1CPJo9w,12,2024-10-07,34,False,11,7,False,True,False,0
105,61eD53AU,11,2024-10-07,90,False,12,11,True,False,True,1
140,q7KghUXr,1,2024-10-07,49,False,10,6,False,True,True,0
69,WmExHmQg,7,2024-10-07,1,False,11,7,False,False,False,1
243,r4bPja89,1,2024-10-07,80,False,19,5,False,True,False,0
268,IRrIlSGW,17,2024-10-07,16,False,13,4,True,True,True,1
284,OjFNiogS,1,2024-10-07,19,False,11,3,True,True,True,1
251,1ckPSP6g,8,2024-10-07,20,False,18,11,True,False,True,1
222,qAijYi0G,17,2024-10-07,50,False,14,7,False,True,True,1
93,bp4mkXBn,17,2024-10-07,55,False,17,0,False,False,True,0
73,m73ltyl3,5,2024-10-07,76,False,15,8,True,True,False,0
115,yyhzGInb,20,2024-10-07,98,False,9,4,False,False,True,1
197,brPfiKg6,19,2024-10-07,81,False,10,6,True,True,True,1
254,15pgg9sN,2,2024-10-07,31,False,11,0,True,True,False,0
152,zLjFO1pk,6,2024-10-07,48,False,16,2,False,False,True,1
152,us5evNCg,13,2024-10-07,61,False,11,10,True,True,True,1
93,6FCeuZMM,7,2024-10-07,25,False,14,10,True,True,False,0
260,B20TJEQk,9,2024-10-07,58,False,16,5,True,True,False,0
47,LIruMWPb,3,2024-10-07,94,False,14,13,False,False,True,0
187,Ip9sGiQG,4,2024-10-07,81,False,18,3,True,False,False,1
255,i5TUTklZ,11,2024-10-07,37,False,6,5,True,False,False,0
151,JNAbTKMe,7,2024-10-07,5,False,6,1,True,False,True,1
131,F3tprgIA,18,2024-10-07,92,False,8,4,True,False,True,0
146,GEvmHEU2,19,2024-10-07,93,False,7,6,False,True,True,1
211,Y0lloaoL,3,2024-10-07,77,False,6,3,False,True,True,1
8,WQ1vIj1u,1,2024-10-07,27,False,6,1,False,False,False,1
205,jtyguiq4,20,2024-10-07,88,False,5,3,False,True,False,1
66,Fe6U4XWP,9,2024-10-07,96,False,20,19,True,True,True,1
57,JdJTgm5C,5,2024-10-07,72,False,12,7,False,True,True,1
221,aqN4iPLj,5,2024-10-07,55,False,14,12,False,True,False,0
271,S5TVcChR,5,2024-10-07,0,False,8,3,True,True,True,1
254,cWPAqoa5,10,2024-10-07,14,False,17,10,False,False,True,0
77,doOYuCJx,13,2024-10-07,2,False,12,10,False,False,True,0
175,5yLM7Lcg,15,2024-10-07,36,False,16,14,True,False,True,1
176,uPSGfYXN,16,2024-10-07,11,False,13,4,False,False,False,0
155,Jr1BS9Js,15,2024-10-07,48,False,11,2,False,True,True,1
125,KExqeQ0e,14,2024-10-07,21,False,13,4,True,False,True,0
237,pLXiXuDT,8,2024-10-07,62,False,13,1,False,True,True,0
149,1BIP93xA,4,2024-10-07,81,False,17,11,False,True,False,0
225,sF3lxWGJ,13,2024-10-07,8,False,8,3,False,True,False,0
149,9KWOmKxo,3,2024-10-07,10,False,13,4,False,True,False,0
166,GCrkSt9H,19,2024-10-07,48,False,11,0,False,True,False,0
127,weBN22Tz,12,2024-10-07,59,False,17,8,True,False,False,1
57,m4IekIgk,18,2024-10-07,31,False,8,6,False,True,True,1
48,ZlBsWfpc,14,2024-10-07,100,True,18,18,True,True,False,1
120,uk1GofzA,5,2024-10-07,90,False,5,2,True,False,False,0
210,1DeB9qdP,9,2024-10-07,88,False,9,4,False,False,True,0
117,bqAfTuk8,10,2024-10-07,30,False,19,6,False,True,True,0
287,sJGSi04e,11,2024-10-07,9,False,18,9,True,False,True,1
154,j747RjBP,2,2024-10-07,26,False,16,9,False,True,True,0
218,O9QZlhQW,7,2024-10-07,80,False,11,7,True,True,False,1
108,8YJLhSqx,6,2024-10-07,69,False,17,12,True,False,True,0
30,BHNJMGQo,7,2024-10-07,0,False,12,4,True,True,True,1
17,5KQoT37P,1,2024-10-07,71,False,11,0,True,False,False,1
1,0g7Fg5Fq,13,2024-10-07,96,False,8,6,False,False,True,1
175,66yHP7Tp,9,2024-10-07,40,False,11,7,False,False,False,1
37,J7U2Z7es,15,2024-10-07,1,False,6,5,True,False,False,0
207,MnWGK8eT,15,2024-10-07,1,False,11,3,False,False,True,0
293,0w7JjJ6Y,12,2024-10-07,59,False,6,1,True,True,True,1
134,OdaKpbHZ,17,2024-10-07,20,False,16,13,True,False,True,1
216,qiKoOuys,20,2024-10-07,50,False,17,4,True,False,True,1
91,xH7AbVGm,2,2024-10-07,8,False,5,0,True,False,False,0
204,6GO5CEe1,16,2024-10-07,90,False,14,12,False,False,False,0
110,Gaq2cwQ4,5,2024-10-07,14,False,7,3,True,True,False,1
292,nyrq84c0,6,2024-10-07,78,False,9,1,True,True,False,0
127,UnCKWEnD,6,2024-10-07,80,False,13,8,True,False,True,1
261,gE1ddG8e,11,2024-10-07,50,False,20,16,True,False,False,1
10,AokAKROe,18,2024-10-07,38,False,16,10,False,True,False,1
167,cJw8OCAm,16,2024-10-07,44,False,8,0,True,False,False,0
208,ujxOgJmB,19,2024-10-07,21,False,7,5,True,True,True,1
57,A0vEG8OH,6,2024-10-07,3,False,12,11,True,False,True,1
147,NpJhRwYB,10,2024-10-07,76,False,9,0,False,True,False,0
293,sfwKCyD8,10,2024-10-07,87,False,10,1,True,True,True,1
205,XnPjsgvz,6,2024-10-07,11,False,17,5,True,False,False,0
29,pDEVVwF5,9,2024-10-07,4,False,5,1,False,True,False,1
282,7aY04EUv,7,2024-10-07,64,False,18,5,False,False,False,1
276,amjjtDH1,14,2024-10-07,92,False,6,0,True,False,False,0
97,Dv3qnxo2,17,2024-10-07,70,False,14,8,False,True,False,1
263,wPCQDHAe,18,2024-10-07,80,False,6,2,True,True,True,0
124,3hTEJmhu,10,2024-10-07,95,False,20,5,True,False,True,0
112,7WFqGsS6,14,2024-10-07,4,False,13,1,False,False,True,1
1,1u74V6Pj,20,2024-10-07,91,False,9,0,True,False,True,1
260,ACv27YDt,12,2024-10-07,100,True,12,12,True,False,False,1
230,9r30DV8e,12,2024-10-07,77,False,7,1,False,False,False,1
177,NNyTYWrG,14,2024-10-07,30,False,12,2,False,True,False,1
231,Dl3qvdSH,8,2024-10-07,92,False,17,2,False,False,False,0
208,ifQ63gv9,11,2024-10-07,88,False,12,6,True,True,True,0
281,Ght5f6uH,17,2024-10-07,23,False,17,0,False,True,False,0
271,X7Ovc4yf,1,2024-10-07,92,False,20,8,False,True,True,1
100,g2SXbSRs,10,2024-10-07,62,False,12,6,False,False,True,1
283,kCgRQXwW,10,2024-10-07,48,False,12,1,False,True,False,0
90,U351zhoG,11,2024-10-07,78,False,20,10,False,False,True,1
70,E7SoZ8Wd,2,2024-10-07,54,False,8,2,False,True,True,1
88,u3fL4vtH,1,2024-10-07,76,False,13,2,True,True,True,1
84,TY4BvieK,5,2024-10-07,0,False,18,2,True,True,False,0
241,7ROXyOWe,13,2024-10-07,49,False,5,0,True,True,True,1
23,PZki9Qe8,16,2024-10-07,68,False,10,0,False,True,True,1
263,7Coz36eX,19,2024-10-07,5,False,18,17,False,True,False,1
290,5HcDkIT9,14,2024-10-07,100,True,16,16,True,True,False,1
229,1wZ9dQDx,9,2024-10-07,84,False,20,10,True,True,True,1
278,TDPDi9NZ,2,2024-10-07,76,False,8,2,True,True,False,1
130,ecziBaMG,1,2024-10-07,77,False,16,10,False,False,True,0
190,NMA75tb1,6,2024-10-07,79,False,15,8,True,False,False,0
138,2aWrtB4L,18,2024-10-07,60,False,11,5,True,True,True,1
247,45Rph7Sa,20,2024-10-07,77,False,5,0,True,True,False,1
243,Bmbc06N8,5,2024-10-07,40,False,12,0,True,True,True,1
122,INz6aywz,19,2024-10-07,77,False,14,1,True,False,False,0
83,RoDYYi3s,14,2024-10-07,28,False,18,9,False,False,True,0
150,HY9UQ4tP,20,2024-10-07,10,False,19,14,False,True,False,1
72,gqGMkurG,11,2024-10-07,61,False,15,13,False,True,True,0
118,StZRokW2,4,2024-10-07,91,False,14,1,False,True,False,0
117,hbnBFYYX,11,2024-10-07,15,False,6,2,True,False,False,1
272,CvERswZ4,19,2024-10-07,36,False,16,12,True,False,True,0
281,Zbym13B3,11,2024-10-07,26,False,9,6,True,True,True,1
52,Wwgoo8ru,10,2024-10-07,53,False,12,6,False,True,False,0
291,ZGCGuovv,13,2024-10-07,85,False,6,0,True,True,False,1
2,FBgUO0Lg,20,2024-10-07,33,False,17,6,False,False,True,0
45,sE9V1CvY,10,2024-10-07,30,False,18,8,True,True,True,1
175,BGjzhkP2,6,2024-10-07,20,False,19,7,False,True,False,0
28,pogza1BA,14,2024-10-07,13,False,15,1,False,True,False,0
211,MLoBRurs,8,2024-10-07,52,False,7,2,False,False,False,1
60,VsaUThsY,1,2024-10-07,7,False,5,1,False,False,True,1
180,9GwF0qKO,2,2024-10-07,27,False,7,2,False,True,True,0
80,nlgAqJj4,10,2024-10-07,51,False,9,7,False,False,True,1
156,ooobUWIo,2,2024-10-07,18,False,9,2,False,True,False,1
216,R899SVgE,12,2024-10-07,18,False,10,0,True,False,False,1
213,EHMrXnAZ,20,2024-10-07,84,False,20,3,False,True,True,1
285,ZglDvN1v,7,2024-10-07,49,False,9,4,True,False,False,0
147,vGkatize,19,2024-10-07,84,False,18,13,True,True,False,0
179,q0XjTfYF,17,2024-10-07,70,False,15,3,True,False,True,0
239,G1wk43LM,3,2024-10-07,4,False,6,0,False,False,True,0
49,CEYATGVV,20,2024-10-07,22,False,16,11,True,False,False,1
299,cwSSX6el,11,2024-10-07,16,False,10,5,True,True,True,1
9,h17xEuA3,7,2024-10-07,37,False,5,4,False,True,False,0
211,gNVJVXNd,7,2024-10-07,72,False,5,1,True,True,True,1
38,FTCPaba2,9,2024-10-07,63,False,15,7,False,True,True,1
255,0DF5G4ek,8,2024-10-07,68,False,6,3,False,True,True,1
147,fvrKmggp,8,2024-10-07,83,False,10,7,True,False,True,0
186,Q9Jc14yh,16,2024-10-07,100,True,15,15,False,False,False,1
257,EMjl4QxN,12,2024-10-07,99,False,7,5,False,True,False,0
247,3ej1JxK8,10,2024-10-07,23,False,9,4,False,False,False,1
234,fHZmWQDF,12,2024-10-07,73,False,6,1,False,True,False,1
267,vSBhF7D3,2,2024-10-07,8,False,6,2,False,True,True,1
88,QIhboBsa,12,2024-10-07,73,False,5,2,False,False,True,1
264,240zkWNY,19,2024-10-07,82,False,14,1,False,False,False,1
177,EcX601D9,17,2024-10-07,36,False,15,10,True,False,False,0
197,2dI1gTfn,2,2024-10-07,45,False,7,6,False,False,False,0
8,zpDNPbKM,3,2024-10-07,36,False,5,2,False,False,True,1
269,S1xThUAU,13,2024-10-07,10,False,8,4,False,True,True,1
207,Wh7u2EIR,14,2024-10-07,96,False,15,7,True,False,True,0
87,EPMzrC94,9,2024-10-07,96,False,16,0,True,False,False,1
83,MbNPau97,17,2024-10-07,100,True,18,18,False,True,False,1
188,Ylyys930,6,2024-10-07,43,False,8,5,False,False,True,1
40,wvFsnFEI,7,2024-10-07,87,False,5,0,False,False,True,0
198,UTx3a3vD,10,2024-10-07,16,False,20,6,True,False,True,0
156,fw7ZNB8v,1,2024-10-07,55,False,11,0,True,False,True,1
8,bCFR4QWC,15,2024-10-07,81,False,11,8,True,True,True,1
197,K8QZUUYn,18,2024-10-07,7,False,19,16,False,True,False,0
224,SrygvfQx,6,2024-10-07,93,False,9,5,False,False,False,1
216,zktTppU9,11,2024-10-07,96,False,15,6,True,False,False,0
124,1MHb5uUa,6,2024-10-07,14,False,5,2,False,True,False,0
259,a8OoVMs8,11,2024-10-07,71,False,5,2,False,True,True,0
260,M2UUD1od,2,2024-10-07,90,False,18,1,False,False,False,0
188,MKdbqTTN,14,2024-10-07,8,False,15,0,True,True,False,1
92,wcjdw77j,15,2024-10-07,34,False,20,5,False,False,True,1
122,ehG8D9Gu,14,2024-10-07,64,False,18,12,False,False,False,1
300,zOGQ6lOW,19,2024-10-07,19,False,13,4,True,False,True,1
58,aXp7RJxR,4,2024-10-07,55,False,9,2,False,True,False,0
66,Fs4RTbfH,18,2024-10-07,53,False,6,4,True,False,True,1
55,ThVijHLG,12,2024-10-07,25,False,5,2,True,False,True,1
55,24UbRfd3,17,2024-10-07,100,True,11,11,False,True,True,0
243,HF0sQjtm,9,2024-10-07,81,False,12,7,False,False,True,0
156,84vnlmJL,4,2024-10-07,31,False,18,12,True,True,False,1
212,7pnYoDiT,11,2024-10-07,74,False,20,16,True,True,True,1
268,ZDjb9s9E,2,2024-10-07,30,False,5,4,False,True,False,0
27,MOnQkQXJ,16,2024-10-07,99,False,17,12,True,False,True,0
21,hKqDPyX0,19,2024-10-07,47,False,9,7,True,False,False,1
182,yfPN1tYH,11,2024-10-07,20,False,10,4,False,True,False,1
166,0KDKA4FM,5,2024-10-07,57,False,18,3,False,True,True,0
41,Z4XCoGa2,4,2024-10-07,60,False,6,0,False,False,True,1
92,p9F7BLTI,5,2024-10-07,64,False,20,13,False,False,True,1
209,wvO0EFcw,1,2024-10-07,57,False,10,3,True,False,False,1
238,LIfAXiNL,11,2024-10-07,24,False,11,0,False,False,True,1
293,pL7ICkZi,9,2024-10-07,7,False,20,2,False,False,False,1
28,sQG5ZZlT,11,2024-10-07,86,False,8,6,False,False,True,0
177,8A39bnqH,3,2024-10-07,71,False,18,10,True,False,False,1
177,thX9Xwji,11,2024-10-07,88,False,18,9,True,False,False,1
73,z40v8RxA,18,2024-10-07,86,False,10,4,False,True,False,1
64,LzKcp6pB,5,2024-10-07,50,False,7,0,True,True,True,0
150,TTkaCL53,1,2024-10-07,8,False,16,2,True,False,False,1
35,colVkN00,3,2024-10-07,82,False,16,13,True,False,False,0
202,qN8TOFX0,5,2024-10-07,76,False,11,1,True,False,False,1
283,gChYxT2S,9,2024-10-07,15,False,15,9,False,True,True,1
269,CK8Ei2cZ,19,2024-10-07,9,False,18,5,True,False,False,1
257,0pQpkd1Y,5,2024-10-07,30,False,7,2,True,False,True,0
205,GBzdTbcK,4,2024-10-07,67,False,16,12,False,False,False,1
260,VN2XADPn,3,2024-10-07,0,False,17,10,True,False,True,0
108,Wu2G3ahO,4,2024-10-07,53,False,7,5,True,True,False,1
198,RMWVJyRh,12,2024-10-07,68,False,16,8,True,True,True,1
112,mlNxzwkO,20,2024-10-07,60,False,13,2,True,False,False,1
8,TNzAS1nQ,5,2024-10-07,36,False,13,0,False,True,True,1
109,GaOUIjJN,8,2024-10-07,85,False,20,14,True,True,True,1
293,cYb1VRQb,4,2024-10-07,20,False,20,16,True,False,True,0
188,DMBaJxrk,4,2024-10-07,88,False,15,7,False,False,True,1
116,BLDrAx6y,6,2024-10-07,0,False,19,17,True,False,False,1
30,iv4qV7sa,20,2024-10-07,28,False,17,6,True,True,False,0
291,hLwBjRBP,5,2024-10-07,22,False,14,5,True,True,True,1
142,hgzQXAye,1,2024-10-07,98,False,9,6,False,True,True,0
126,fmSG8n3T,11,2024-10-07,66,False,19,5,True,True,True,1
149,fP7fj8ig,5,2024-10-07,63,False,6,3,False,False,True,0
255,EY8pjslv,17,2024-10-07,36,False,13,4,True,True,True,1
82,RzOngYg3,10,2024-10-07,57,False,20,5,True,False,False,0
87,F47enDbP,8,2024-10-07,80,False,11,3,False,True,True,0
73,XqwWSSKn,12,2024-10-07,88,False,13,8,True,True,False,0
6,LwSrvSso,16,2024-10-07,87,False,9,5,False,True,False,1
166,39pTaN6L,13,2024-10-07,5,False,9,4,False,False,False,0
13,RTaJentV,9,2024-10-07,73,False,19,11,True,True,False,1
19,3UACgkjT,7,2024-10-07,49,False,17,8,True,True,False,1
11,bN8cmVq1,4,2024-10-07,10,False,7,4,False,False,False,1
280,HTwAinXo,3,2024-10-07,25,False,9,6,False,False,True,0
278,PZ51zwAf,9,2024-10-07,49,False,13,3,True,False,True,1
85,KNRl85RJ,12,2024-10-07,50,False,12,8,False,False,True,1
207,2Z1GesFl,9,2024-10-07,0,False,5,0,True,True,True,1
35,HvwiJTPY,2,2024-10-07,42,False,20,10,False,True,True,1
238,hQG44Whe,16,2024-10-07,31,False,5,0,True,False,True,1
282,PZoxoYPG,13,2024-10-07,44,False,13,12,False,True,False,0
212,6xacZ4L4,14,2024-10-07,66,False,15,11,True,True,True,1
263,DMkkLBI3,9,2024-10-07,52,False,16,3,False,False,True,1
114,1YkoG02K,6,2024-10-07,36,False,16,12,False,True,False,1
298,tUyZs7Wk,14,2024-10-07,39,False,20,15,False,True,False,0
119,3Uk71vq6,2,2024-10-07,40,False,12,1,True,True,False,0
125,nSoftd3b,19,2024-10-07,75,False,13,10,False,False,False,0
122,LgQxMc5p,1,2024-10-07,83,False,19,12,True,True,False,0
251,K04RQhCR,15,2024-10-07,80,False,10,2,True,False,False,1
265,ClBq6bxP,1,2024-10-07,59,False,20,8,True,False,True,0
119,ShIHcyiU,20,2024-10-07,88,False,18,0,False,True,True,1
154,lmBje3mg,20,2024-10-07,61,False,15,5,True,True,False,1
290,yHtzDcGs,7,2024-10-07,86,False,13,0,False,True,False,0
73,iU68qDaA,2,2024-10-07,57,False,14,7,True,False,False,1
65,UPUWCYoH,18,2024-10-07,39,False,12,4,True,False,False,1
260,K0YMABZB,5,2024-10-07,18,False,13,1,True,True,False,0
15,qidHdV0x,4,2024-10-07,56,False,18,10,True,True,True,1
91,aV8Hc78C,15,2024-10-07,63,False,7,0,True,False,True,0
130,5BHvJlqr,5,2024-10-07,54,False,13,0,False,True,True,0
231,IIPiK4MV,4,2024-10-07,8,False,17,0,True,True,False,1
146,fN1OwkfY,17,2024-10-07,6,False,20,3,True,False,True,1
153,cRODj4VJ,2,2024-10-07,12,False,17,14,True,True,True,1
241,f2SrjeDF,17,2024-10-07,4,False,15,8,True,False,True,0
153,CMk967cZ,15,2024-10-07,70,False,6,5,False,True,True,1
21,wYE3vTTD,12,2024-10-07,39,False,12,9,True,True,False,1
227,blo5tqQp,15,2024-10-07,59,False,20,17,False,False,True,1
236,7KplkCjW,3,2024-10-07,34,False,12,1,False,True,True,1
265,D7brxVJp,2,2024-10-07,88,False,15,5,False,True,False,0
10,A2aCtL7H,1,2024-10-07,32,False,8,1,True,True,True,1
82,iqjndUQP,12,2024-10-07,99,False,9,2,False,True,False,0
35,CZPaodff,5,2024-10-07,39,False,19,12,False,True,False,0
198,vMBnCZ8z,2,2024-10-07,46,False,7,5,True,False,False,0
79,Wognx7Wn,7,2024-10-07,70,False,18,0,False,False,True,0
160,F3KdDXy7,20,2024-10-07,80,False,7,0,False,True,False,0
117,DmHm645W,5,2024-10-07,25,False,18,3,False,False,False,1
225,uthoBa6S,5,2024-10-07,11,False,15,10,True,True,False,0
194,TtVeI6LF,9,2024-10-07,83,False,15,5,False,False,True,1
243,AhlnsWsd,8,2024-10-07,22,False,15,6,True,False,False,0
149,QVpMebdu,8,2024-10-07,58,False,12,7,True,False,False,0
168,araAdVYm,10,2024-10-07,74,False,13,7,False,False,False,1
74,DiQ0VQ2G,11,2024-10-07,69,False,12,3,False,False,True,1
164,Mau97okW,4,2024-10-07,12,False,19,9,False,True,False,0
120,3UGEcgpu,14,2024-10-07,1,False,18,3,True,True,True,1
185,FcJxrQ5g,15,2024-10-07,25,False,13,0,False,True,True,1
114,emuNmuEa,2,2024-10-07,1,False,15,8,False,False,False,1
140,C3vEiBKh,7,2024-10-07,97,False,9,8,True,False,True,0
198,IKSQ56Ck,13,2024-10-07,49,False,16,0,True,False,False,0
229,QZDLENq3,20,2024-10-07,33,False,12,9,False,False,False,0
55,dbD0XSu7,20,2024-10-07,79,False,12,0,False,False,False,1
161,5yq9JaCX,16,2024-10-07,49,False,9,2,False,True,False,1
77,yrS6nAx0,6,2024-10-07,32,False,11,1,True,True,False,1
174,fQSaXer0,6,2024-10-07,35,False,6,0,True,True,True,0
98,1PhDOUXD,11,2024-10-07,67,False,7,3,False,False,False,0
159,HZ8g3hqz,15,2024-10-07,41,False,9,6,False,False,False,1
37,d7aFbQQl,16,2024-10-07,87,False,16,13,True,True,True,1
128,CDq0bWmZ,16,2024-10-07,94,False,7,4,True,True,False,0
112,xCy6zswO,2,2024-10-07,85,False,11,0,True,False,False,1
118,lKwncdl4,5,2024-10-07,62,False,7,4,True,False,False,0
292,bvZu7TkP,19,2024-10-07,71,False,8,2,True,True,True,1
284,pZTtTUH8,14,2024-10-07,18,False,18,4,False,True,False,0
13,J4khyojt,5,2024-10-07,14,False,17,7,True,False,False,1
76,Y48nLOHO,8,2024-10-07,95,False,14,8,True,False,True,0
71,gcOYuaQy,6,2024-10-07,22,False,11,3,True,False,False,1
214,9MP8ymTY,10,2024-10-07,90,False,6,1,False,False,False,0
180,S6lUpoKR,6,2024-10-07,44,False,5,0,False,True,True,0
225,QeaDy7kn,7,2024-10-07,83,False,11,6,True,False,True,0
209,fVHfhoLM,15,2024-10-07,8,False,8,7,False,True,False,1
133,vtD8IXL1,5,2024-10-07,47,False,14,0,False,True,False,1
283,pSkNV3oO,11,2024-10-07,49,False,9,3,True,False,False,1
162,Hd8nFksy,12,2024-10-07,57,False,17,16,True,False,True,0
171,VMa5Z6MR,17,2024-10-07,60,False,18,9,False,False,False,0
21,cA3h0shy,1,2024-10-07,1,False,11,4,True,True,False,1
278,COhfXwGi,8,2024-10-07,76,False,19,13,True,True,True,0
168,LbyEfenG,14,2024-10-07,100,True,16,16,True,False,True,1
112,J9bBKM53,1,2024-10-07,29,False,8,2,False,False,True,1
129,eMWTiRT8,10,2024-10-07,16,False,15,1,False,False,True,0
79,9fw5D6rq,1,2024-10-07,65,False,18,9,True,False,True,0
11,HwotHS24,18,2024-10-07,57,False,9,6,True,True,False,1
9,PixhViWj,1,2024-10-07,65,False,14,3,True,True,False,1
177,g1FD0oZm,1,2024-10-07,37,False,5,1,False,False,False,1
68,5F6WGCZy,5,2024-10-07,75,False,9,3,True,False,True,1
141,bjTon9V3,12,2024-10-07,1,False,16,3,False,True,False,1
89,oRg6v4gx,9,2024-10-07,61,False,8,1,False,True,True,1
267,vmH6IGY2,8,2024-10-07,88,False,5,0,True,False,False,0
220,x0T1tnrz,12,2024-10-07,38,False,16,2,False,False,True,1
109,ZFHAg9ep,9,2024-10-07,4,False,5,0,False,True,True,1
300,Gemcikzk,11,2024-10-07,28,False,12,3,False,True,True,1
40,jKKYe78a,1,2024-10-07,63,False,5,2,False,False,False,0
157,oUiQyprf,15,2024-10-07,14,False,11,10,False,True,True,0
150,R1Yg46rf,9,2024-10-07,16,False,5,0,False,True,False,1
219,nWCcrRJf,14,2024-10-07,67,False,10,3,True,False,True,0
249,j1KKkyey,8,2024-10-07,30,False,14,0,True,False,False,0
242,EWOuR6v2,2,2024-10-07,28,False,19,6,True,False,False,0
241,Gyjuicno,8,2024-10-07,70,False,15,1,True,True,True,1
289,6lmkAE8B,5,2024-10-07,26,False,9,5,False,False,True,1
100,Weakyj32,16,2024-10-07,58,False,14,10,True,False,False,1
263,91DfxyEp,5,2024-10-07,81,False,16,8,False,False,True,1
157,usMcZhdX,20,2024-10-07,48,False,15,11,True,True,False,0
251,ZGWDqzLT,11,2024-10-07,84,False,7,6,False,False,False,1
231,JspvWCur,7,2024-10-07,58,False,15,1,False,True,True,1
179,8GYfdkVx,18,2024-10-07,34,False,12,9,False,True,False,0
26,3ZTCQefB,12,2024-10-07,28,False,6,4,False,False,True,0
241,53PYuM9M,18,2024-10-07,63,False,15,5,True,False,True,0
32,y1GbALaq,14,2024-10-07,86,False,16,11,True,False,False,1
133,tbKf6Jty,9,2024-10-07,80,False,14,2,False,True,False,1
16,sde4Gnzi,7,2024-10-07,1,False,6,4,False,False,True,1
66,VCNoLdS0,20,2024-10-07,97,False,12,8,False,False,True,1
157,OOi5zjlV,9,2024-10-07,37,False,19,17,True,False,True,0
83,ioDGmi8e,16,2024-10-07,73,False,8,3,True,False,True,0
289,Kajuobyn,14,2024-10-07,81,False,19,7,True,True,True,1
96,uF4iFk2f,4,2024-10-07,36,False,13,11,False,True,False,0
23,yVJCibCy,18,2024-10-07,79,False,10,0,False,True,True,1
203,rsSqCLtG,17,2024-10-07,82,False,10,1,True,False,True,1
187,FvgGLUlL,7,2024-10-07,6,False,9,7,True,False,True,1
26,GBQd4FTr,15,2024-10-07,58,False,14,8,False,False,False,0
252,ZMXP3XF7,2,2024-10-07,69,False,19,7,True,True,True,1
291,LtKZ6pSy,2,2024-10-07,88,False,6,3,False,True,False,1
145,756aDOlR,2,2024-10-07,89,False,11,4,False,False,True,1
145,Kg1GQxIn,8,2024-10-07,56,False,15,1,False,True,False,0
164,k7yqtl3R,11,2024-10-07,39,False,12,3,True,True,False,1
113,AF4bAE5I,8,2024-10-07,10,False,18,3,False,False,True,1
127,l7mFGVZP,9,2024-10-07,96,False,12,2,True,True,False,1
190,q7q8zgt5,11,2024-10-07,26,False,16,10,False,False,False,0
124,Jx5iNec1,14,2024-10-07,39,False,14,7,False,False,True,1
78,jkkjUfLJ,14,2024-10-07,36,False,6,1,True,False,False,1
183,WvsYrBnz,13,2024-10-07,50,False,6,1,True,False,True,1
147,FLanaPDb,14,2024-10-07,56,False,18,17,True,True,True,1
29,x8nd46yT,17,2024-10-07,42,False,17,7,False,True,False,1
291,QT47vjr7,20,2024-10-07,16,False,5,0,False,True,True,0
175,0GrwHkbW,12,2024-10-07,17,False,11,9,True,False,False,1
86,An4MPebT,9,2024-10-07,90,False,17,14,True,True,True,1
184,VXoVs7Dq,18,2024-10-07,100,True,5,5,True,True,False,1
40,T9MXinjH,4,2024-10-07,17,False,20,12,False,False,True,0
205,CRlQaIxg,15,2024-10-07,96,False,12,9,True,False,False,1
103,bAbgHj6O,16,2024-10-07,17,False,18,3,True,True,True,1
76,cWj77roL,10,2024-10-07,79,False,10,5,False,True,False,0
183,X8IeEfr4,7,2024-10-07,76,False,5,4,False,True,True,1
119,6EnAQ5JR,17,2024-10-07,100,True,19,19,False,True,False,1
228,0xaVIxPZ,19,2024-10-07,24,False,5,2,True,False,True,1
32,gQrIfltE,16,2024-10-07,78,False,19,6,True,True,False,1
213,XEhVu72u,8,2024-10-07,24,False,14,1,True,False,False,1
25,EaSvt5UT,4,2024-10-07,82,False,17,15,True,False,True,1
150,A9j59yH9,5,2024-10-07,91,False,15,7,True,False,False,1
